Ghana,GHA,2002,10.0684028088312,607818385.045604,,57.35466071899447,130504.795,39.75903614457831,3960.315,82.9326923076923,3443.4794,,1.8263552107017504,35.148377061929516,,,,1717420000.0,2167318469.94701,,67.9613992762,22.8709288299,9.1676718938,3.419966996699669,1.03625,16.881790454425598,0.1850478020241131,3841282.6,1187.0,0.305902060971196,0.0939249258783515,0.1299953175299288,6669.7,0.3213024017447264,29.596412556053806,0.0,0.0,87.276576819407,6475.922,12.406576980568012,2.5411061285500747,4.783258594917788,0.0,0.0,50.672645739910315,1.1818147067443077,2155213.75,1349.0,46.86481441367975,,0.0,0.0,40.86345381526104,4.076763318585308,,19.5641722154173,60.07,,38.0920893029797,86674.74,9.85705227600459,,,1597603.0,4.5172188317,16.635918997769,6654.865,766.8,3799.9994,210.5,-78.83386230469114,,,,69.2424034098721,65.7,1459.6552727806663,30.3,,17414.48934,21.0406597514007,
Ghana,GHA,2003,14.2031675001723,1060612193.19826,,55.33589346928013,125911.292,40.359168241965975,4272.115,83.92070484581498,3800.8112,6.3776460903250936,1.652239667084192,36.54540590135389,,,,2417760000.0,2789409804.7450056,,68.6846126719,22.3815681204,8.9338192077,3.5094884488448845,1.063375,17.093869649292433,0.1823547925189481,3889539.1,1187.0,0.2781948636261486,0.085417639432918,0.1159320773751999,6381.0,0.2991629345141197,27.613104524180965,0.0,0.0,93.75793828892004,6684.941,12.792511700468015,2.652106084243371,7.800312012480499,0.0,0.0,49.141965678627145,1.2002025362821396,2040844.47,1396.4,46.822762573341976,,0.0,0.0,39.69754253308129,7.35845540156673,40.17378175954155,16.102347932762733,62.42,32.488755282387636,37.694058187571414,85769.06,13.8961700461814,,,1461534.0,4.635462075,15.3365670963769,7108.665,722.8,4145.8112,196.0,284.72436523437136,,,,66.0659639578375,64.5,1420.566825854541,30.3,,17917.31924,21.570151307971056,13.9
Ghana,GHA,2004,11.0777791557585,961904488.10428,,52.16477937944977,118695.739,36.892278360343184,3873.0675,81.86274509803921,3329.6434,3.3680553055400977,1.3100065087456263,37.95242609300957,,,,3031940000.0,3370713567.0570707,,69.3718477762,21.9165520403,8.7116001834,3.5990099009900987,1.0905,17.305949283642438,0.1797551304995005,3937795.7,1187.0,0.2446077085138232,0.0751049562022976,0.0992659617799596,5924.8,0.2704592310828723,11.14864864864865,0.0,0.0,96.71574018126888,6402.582,15.202702702702704,3.209459459459459,8.783783783783784,0.0,0.0,61.6554054054054,1.1150076492556482,1830250.66,1373.3,44.39504013606462,,0.0,0.0,40.991420400381315,13.40902474955722,52.01391067246863,20.78035321301006,64.59,,37.29602707216314,84863.38,10.8305885965699,,,1332720.0,4.7537053182,10.869153736662,6888.8675,703.3,3675.6434,197.0,208.07913208007992,,,,87.4482530220235,62.4,1383.1546553151209,30.3,,16763.07205,22.21149984890968,
Ghana,GHA,2005,9.4795049446799,1006110336.15298,0.0907622241286323,53.26351234947702,121195.796,41.161178509532064,4748.0475,84.81262327416174,4288.22,5.178002879562336,1.0995882456301835,37.45301293018359,,,,3642710000.0,4024164585.195242,,70.0257241919,21.4741080416,8.5001677665,3.6885313531353137,1.117625,17.518028478509272,0.1771818856697514,3986052.2,1187.0,0.2468195987651825,0.0757841004592876,0.0971184786399435,6331.1,0.281420357807598,18.593749999999996,0.0,0.0,86.81700854700854,6094.554,14.687499999999998,3.125000000000001,7.343749999999999,0.0,0.0,56.25,1.1928224711441462,1948025.7,1432.3,42.56053446602758,,0.0,0.0,37.954939341421145,6.019740534255924,37.133335660173294,13.89677904610987,66.33,,36.897995956754855,83957.7,9.36380408433484,,7.8,1360035.0,4.8719485615,25.8762454698715,7811.5475,654.5,4638.74,189.6,102.90356445312136,6.8999999999999995,,,82.9257513258692,61.4,1346.8491796955063,30.3,0.0,19047.06675,22.95109567581312,
Ghana,GHA,2006,5.03919530410403,1023609897.37298,0.1494545866587221,52.93043992265096,120437.923,39.02439024390244,4480.925,83.87096774193549,4154.0604,2.7609004169533877,1.2073809670508988,28.333095987362235,,7360420888.750464,19466398700.0,5415033800.0,5917377749.268664,1401.5995449864336,70.6486132343,21.0526315789,8.2987551867,3.7780528052805273,1.14475,17.73010767337611,0.1746560893381092,4034308.7,1187.0,0.2857394957266216,0.0877341619452755,0.109069149878954,7798.5,0.3376180689155604,31.354838709677423,0.0,0.0,100.35313167259788,8459.769,13.161290322580646,2.7096774193548394,5.677419354838709,0.0,0.0,47.096774193548384,1.3445190513405318,1919026.8,1334.5,38.1100974497201,,0.0,0.0,39.198606271777,20.883627472533274,41.94222519525456,13.44817868213411,68.26,,36.499964841346575,83052.02,5.0076574272652,,,1438036.0,4.9901918047,39.6768592455002,7622.575,642.9,4502.0804,187.1,133.1040649414099,,,,66.6548042704626,58.6,1311.7686078273364,30.3,,20233.34212,23.841311953734618,
Ghana,GHA,2007,6.28539640501876,1551693219.01965,0.0881957805214327,54.81344818493452,124722.52,36.915077989601386,4263.62,82.4524312896406,3893.3998,5.806078646469931,1.0790932758822342,27.29411448466304,-1.7176566921954617,7233994126.781089,19132032800.0,6319801600.0,6776402367.955189,1422.9815782880407,71.2426666667,20.6506666667,8.1066666667,3.8675742574257423,1.171875,17.942186868242946,0.172199683486641,4082565.2,1187.0,0.2956069898540306,0.0907639017632404,0.1098592827847781,8418.5,0.3550863156900193,31.466030989272937,0.0,0.0,98.66458563535912,8929.145,12.395709177592371,2.860548271752086,7.628128724672228,0.0,0.0,45.76877234803337,1.4432868026173726,1672835.0,1317.0,36.78225187826634,,0.0,0.0,40.81455805892548,18.705886191358314,36.72262727746913,14.399109857617775,66.65,,36.101933725938295,82146.34,6.24981033258966,,,1270218.0,5.108435048,110.431409563997,7453.944212,621.7,4250.136425,187.7,457.1780395507813,,,,53.4107194038406,54.5,1278.0323531992146,30.3,,20477.27483,24.30181596928404,
Ghana,GHA,2008,6.60259453278332,1885836288.06526,,52.758902610530015,120047.607,36.47058823529411,4339.34,82.00836820083683,3918.4318,4.931658222558307,1.0478855127912232,29.408096757841435,7.404239867286861,7769616403.913404,20548614400.0,8874951300.0,8434060773.086883,1593.872920847226,71.8098415346,20.2668890742,7.9232693912,3.957095709570957,1.199,18.154266063109784,0.1698103644864873,4130821.7,1187.0,0.2562987031867409,0.0786945881407414,0.0934502492658831,7966.9,0.3275043783243889,24.74226804123712,0.0,0.0,96.25875,8239.749,12.757731958762886,3.47938144329897,10.953608247422682,0.0,0.0,48.06701030927835,1.3650570900044652,2296821.04,1598.1,35.79364674363717,,0.0,0.0,41.344537815126046,15.849873162039406,34.915084238280045,14.75655130041928,74.63,,35.70390261053002,81240.66,6.57573796480232,,11.2,1437191.0,5.2266782912,183.890156371455,7639.538424,661.7,4286.985051,191.4,882.1220092773401,0.0,,,74.4233541566554,57.3,1245.5764052804711,30.3,0.0,20292.62514,25.9252990143156,8.3
Ghana,GHA,2009,7.63607077311959,1981852465.71258,0.2436950941245088,54.10242287070406,123104.653,,4216.1875,,3745.4726,2.3789614726905626,1.3419571539528323,30.99338420954034,7.225542662380207,8331013351.881458,22033363300.0,11342832300.0,8073379872.979222,1791.3687494385051,72.3519217046,19.9000917525,7.747986543,4.0466171617161715,1.226125,18.36634569745979,0.1674930128386459,4179078.3,1187.0,0.2859837358347181,0.0878091540325359,0.1036346470677476,9320.3,0.3735477096851791,18.7027027027027,0.1105628140703517,11.001,68.36467336683417,6802.285,14.270270270270272,3.4594594594594583,9.08108108108108,0.0,0.0,54.48648648648648,1.4650743933855794,2607164.16,1659.8,32.65362225287508,0.9744382369738912,0.0,0.0,,20.891209432472227,25.586840646877167,16.336731038405006,81.98,,35.305871495121735,80334.98,7.60843149004494,,,1570744.0,5.3449215344,152.841740780747,7577.460137,652.9,4141.042476,210.3,591.1055297851599,,,,76.7693681625363,51.9,1214.391768876638,30.3,,21482.51174,26.57992853506939,
Ghana,GHA,2010,5.87184066749086,1859208223.65828,0.2419269383871763,54.49783774281445,124004.38,,4431.7075,,3980.2668,2.5833623012545868,1.099226088074916,28.03873796364906,5.276573458941698,8770605391.267725,23195969900.0,12909623800.0,9027816274.73893,1995.4411132361256,72.8705366048,19.5491721524,7.5802912428,4.136138613861386,1.25325,18.578424892326623,0.1652934994124471,4227334.8,1187.0,0.2952550136470558,0.0906558301175441,0.1057096923979767,10382.6,0.405971224942882,29.665071770334933,7.2682242152466365,810.407,72.616466367713,8096.736,12.057416267942584,2.392344497607655,6.6028708133971294,0.0,0.0,49.186602870813395,1.5053462066760686,2906709.36,1814.3,29.79392012943547,,0.0,0.0,,20.437226784119396,21.62559775640542,15.331919702909367,83.94,,34.907840379713456,79429.3,5.77442765220724,,13.0,1602099.0,5.4631647777,160.760001615199,7884.654349,674.7,4386.153302,212.5,331.76922607420056,0.0,,,68.8108586603718,51.9,1184.7637504834363,30.3,0.0,23141.62425,28.058931474724957,
Ghana,GHA,2011,5.67858355540641,2164352548.32365,0.2437469621511424,54.0909101696405,123078.457,,4923.48,,4365.5212,3.646262499172855,0.9964502120949812,23.663704967183964,0.846113789792426,8844814692.931519,23392234200.0,14154757700.0,9308513078.503906,1908.6425247624325,73.1956754651,19.4019674686,7.4023570663,4.23556105610561,1.283375,18.79050408719346,0.1631535116407382,4275591.3,1187.0,0.269373716505516,0.0827091725895204,0.0944939385176488,10803.1,0.4122385836097242,24.214417744916823,12.974152334152333,1584.144,71.17764127764129,8690.79,13.308687615526802,2.865064695009242,6.7467652495378925,0.0,0.0,52.772643253234754,1.5442984085378837,2618992.0,1594.2,28.734726338559536,,0.0,0.0,,14.60569909944386,20.203417164721728,15.400082795810416,87.25,,34.852913773402484,79304.32,5.50203428673419,,,1642866.0,5.5944856146,163.367601631351,8925.802131,1147.1,4790.764366,226.2,342.7451171875,,,,67.5089285714286,50.1,1156.226368669608,30.3,,25097.01492,31.249250321765473,
Ghana,GHA,2012,6.55568606658012,2568187135.51518,0.242908323872324,54.277658433682,123503.384,,4602.7675,,4217.2364,1.659978649253821,1.0972504515352703,22.131154690157228,2.3019498496642115,9048417891.458534,23930711700.0,16668160000.0,9133904005.058998,1834.9305388284788,73.3941467123,19.3842645382,7.2215887495,4.341584158415841,1.3155,19.002583282060296,0.1609846276607983,4323847.8,1187.0,0.293773856100807,0.0902010518388235,0.097624983646176,12876.5,0.4794152463170119,24.353954581049333,5.647489451476793,803.073,82.72669479606189,11763.736,12.920908379013312,2.9757243539545812,6.421299921691465,0.0,0.0,53.328112764291305,1.6618070691075677,2890743.0,1768.1,26.612823494352543,,0.0,0.0,,37.78139461800668,16.676683799023344,13.867723380365009,92.17,,34.7979871670915,79179.34,6.22274709142471,,,1634973.0,5.7345248474,165.975201647503,8682.964914,1148.0,4679.436231,257.5,1645.906738281199,,,,67.1240851630073,46.5,1128.12347791756,30.3,,26905.38139,33.319144033002715,
Ghana,GHA,2013,4.54813835701046,2777666372.8504,0.2246636366121522,54.77312164894085,124630.761,,4966.565,,4561.784,2.4981303997446593,0.8354288427108423,20.369842540671268,5.95542296387282,9587289448.433632,25355886800.0,25355886800.0,12797278017.513311,1838.9924493211531,74.133258574,18.7646014391,7.1021399869,4.41460396039604,1.337625,19.21466247692713,0.1588377647176916,4372104.3,1187.0,0.2955087363899085,0.0907337337764486,0.0973319252901545,13899.7,0.5049736069303057,26.73992673992674,4.006582278481012,601.388,78.86126582278482,11837.076,12.454212454212453,2.637362637362638,5.347985347985348,0.0,0.0,52.820512820512825,1.6766045418222917,2745913.0,1688.8,26.171405950750938,,0.0233082122601196,3000000.0,,27.1535150705348,18.39964381241369,16.821483067386687,94.83,34.58318110247368,34.74306056078052,79054.36,4.42141324102118,,,1625970.0,5.8309721011,,9303.337696,1327.6,5043.540495,271.4,1602.882690429702,,,,63.9888120581151,46.2,1100.7935631695836,30.3,,29002.19025,35.1641986637184,
Ghana,GHA,2014,5.97856440292992,3104077791.80368,0.2909172060298603,54.38452491869562,123746.548,,4920.3875,,4431.6474,2.159785168653031,0.6233089245774324,19.583773132466884,0.9004670268523114,9673619828.685669,25584208200.0,31076313500.0,10728641067.467611,2088.139869187802,74.7823211727,18.237260737,6.9804180903,4.491584158415842,1.36095,19.42674211127714,0.1567706332853342,4420360.9,1187.0,0.2762857296807129,0.0848314542213911,0.0863988927419382,13366.7,0.4740576779454992,24.332570556826848,8.905935977731385,1279.783,81.71004871259568,11741.734,12.585812356979408,1.754385964912281,5.949656750572082,0.0,0.0,55.37757437070938,1.5906890340200452,2780040.0,1703.4,26.875504838982312,,0.0308570546941294,4000000.0,,16.69546936767086,26.95184079832548,20.70857090260876,99.06,34.58318110284747,34.68813395446955,78929.38,5.66614902136025,,,1632045.0,5.9326503923,,9420.435479,1413.9,4915.16056,267.5,1520.0139160155995,,,,64.7303864846101,47.7,1074.6068694403723,30.3,,28547.03992,35.54868802156044,7.4
Ghana,GHA,2015,7.04140238673441,3374316753.89214,,54.56409642260701,124155.145,,5159.0,,4670.3752,1.6654149869468209,0.7236385830278669,19.982650598575763,2.0572499093405554,9872630363.841251,26110539300.0,36673287400.0,9872630363.841251,2463.6634233463496,72.5681711535,20.8276125758,6.6042162707,4.747442244224422,1.438475,19.638821306143974,0.1547790807912413,4468617.4,1187.0,0.2898574481985187,0.0889985482637774,0.0961301956891266,14320.7,0.4960247396179251,,16.141586252478522,2442.222,80.63522141440846,12200.109,,,,0.0,0.0,,,2753193.99,1830.3,,,0.0261073883909146,3000000.0,,24.974167625091376,34.76185058120089,15.16311370910624,99.74,34.58318110294534,34.633207348158564,78804.4,6.82969261160183,,,1504191.0,6.2705972101,,9825.823261,1503.7,5171.045024,279.0,2085.180053710901,,38.3,5.1,50.8920024366896,44.0,1049.4982515116671,30.3,,30251.44399,34.34610268114937,
Ghana,GHA,2016,6.63978221542018,3582931466.99405,,54.31107585479475,123579.422,,5247.125,,4695.884,4.983552682670797,1.1052786623968087,20.844292919241855,2.7330343192107023,10142452739.89385,26824149300.0,45772940700.0,11707182382.193336,2207.6835438854137,73.0574900997,20.4560972279,6.4864126724,4.780858085808582,1.4486,19.850900501010813,0.1528330375444821,4516873.9,1187.0,0.2847959596752156,0.0874444563008921,0.0988743292155855,14545.3,0.4921550679100773,,10.057611622962437,1419.129,93.94900779588944,13256.205,,,,0.0,0.0,,,2798251.57,1842.4,,,,,,22.29418005227022,29.976750983183408,14.60490332943528,101.19,,34.81691131229674,79222.4,6.37927612801164,,,1518801.0,6.3147340889,,9890.269798,1399.1,5192.00023,269.4,680.0140380859011,,40.8,6.0,,45.2,1025.2314189240058,30.3,,30665.08959,35.25659594209941,
Ghana,GHA,2017,6.21432536864623,3568992544.90479,,53.10698734288477,120839.639,,5387.2725,,5020.3464,1.5796177720265998,0.9286174383698752,19.561709918423904,6.2138391840817775,10772688442.472351,28490958800.0,51407775800.0,11816431641.824116,2061.985009323621,73.0574900997,20.4560972279,6.4864126724,4.780858085808582,1.4486,20.06297969587765,0.1510519100125596,4565130.4,1187.0,0.2740638798521522,0.0841492519511683,0.0975369100042448,15135.0,0.5007897820487428,,,,,,,,,,,,,3126782.91,1930.7,,,,,,38.24644308079348,23.85211436596844,18.291672356976427,107.89,,35.00061527643491,79640.4,5.90830368191503,,,1619488.0,6.3147340889,,10698.03884,1985.8,5518.409035,266.3,,,43.8,6.9,,45.3,1002.572209849812,30.3,,32492.6113,38.12256756485496,
Ghana,GHA,2018,3.98804428869637,2563125498.47518,,53.69403885031203,122175.416,,5340.68,,4845.629,1.3814097595471948,1.1703489682667216,18.13655031925207,4.875724294683977,11297935030.052588,29880099400.0,55967108300.0,12205701515.159777,2152.311789911914,73.0574900997,20.4560972279,6.4864126724,4.780858085808582,1.4486,20.275059330227652,0.1494425399200489,4613387.0,1187.0,0.2860253210941341,0.0878219224735065,0.0988940737043094,16774.9,0.5433933166467131,,,,,,,,,,,,,3573624.57,2172.6,,,,,,27.550257543969323,26.057369380891064,20.06731209191563,113.03,,35.032345961149694,79712.6,3.80854813393799,,,1644881.0,6.3147340889,,10742.06787,1995.5,5369.03804,286.6,,,39.5,6.2,,42.1,981.515090664946,30.3,,34130.8132,40.48619636797169,
Ghana,GHA,2019,3.63099663780155,2379294306.06566,,54.84738639360113,124799.743,,5435.2275,,4948.1708,1.103999677381249,3.6117728251944783,17.323230201461975,4.655108008107888,11823866108.387392,31271050300.0,61764983900.0,11838343727.78453,2249.281462698418,73.0574900997,20.4560972279,6.4864126724,4.780858085808582,1.4486,20.48713852509449,0.1478840369782779,4661643.5,1187.0,0.2887873042228047,0.0886699686089722,0.096140135766505,18039.1,0.5722648957293394,,,,,,,,,,,,,4411039.86,2346.2,,,,,,40.13605931041273,21.980491626223124,17.406953900925977,119.42,,35.06407664586447,79784.8,3.48167988211684,,,1880045.0,6.3147340889,,11193.33691,2271.3,5489.526246,299.5,,,38.2,6.0,,42.6,961.2245810821486,30.3,,36070.4143,43.12094685022156,
Ghana,GHA,2020,3.75855195744477,2660176337.11009,,55.393019913594955,126037.4,,6015.9825,,5811.4172,,,18.8537826616486,7.283710902412494,12685082333.21066,33548743199.999996,73895654000.0,13205772995.752434,2363.052535377576,73.0574900997,20.4560972279,6.4864126724,4.780858085808582,1.4486,20.69985452659614,0.1463592700414143,4709900.0,1187.0,0.3090043716294342,0.0948774670207731,0.1006100634779894,19401.16,0.6028874531426752,,,,,,,,,,,,,4636040.87,2410.8,,,,,,50.11192382003864,,,122.4,,35.096930994624955,79857.1,3.79790806842924,,,1923044.0,6.3147340889,,11847.91345,2264.2,6369.119051,310.8,,,36.6,5.6,,40.0,941.5668872491676,30.3,,39070.28751,43.34256336485427,
Ghana,GHA,2021,3.85323409751269,2914483928.51617,,55.393019913594955,126037.4,,,,,1.6144785370164365,2.6422052353706658,19.6574735227332,8.45684883957145,13757840571.305468,36385909700.0,90757559800.0,15632492171.486645,2514.1006927877625,,,,,,20.69545955971222,0.1434195947367759,4708900.0,,,,,,,,,,,,,,,,,,,4858041.11,2360.5,,,,,,37.37177047718151,25.32424429585136,17.403049902196834,130.54,,35.12867715891761,79929.333,3.7560551680039,,,2058044.0,,,,,,,,,39.4,6.2,,39.0,,,,,,
Ghana,GHA,2022,,,,,,,,,,1.3448227583434011,1.2361694147843718,19.513638202715818,4.16047011736525,14330231417.069384,37899734600.0,119879353700.0,14491484176.297085,2568.7320663726778,,,,,,,,,,,,,,,,,,,,,,,,,,,5136566.36,2503.9,,,,,,,20.97937998044823,14.846310700070758,135.5,,,,,,,2051393.0,,,,,,,,,,,,,,,,,,3.7
Ghana,GHA,2023,,,,,,,,,,1.1158195020624575,1.5928247207967852,21.10265098455374,4.451733812405109,14968175174.45896,39586929900.0,177606860000.0,16116177788.379335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05904768212916,13.694521898750043,,,,,,,,,,,,,,,,,,,,,,,,,,
